aluminium;ammonium;boron;chloride;coli-like-bacteria-colilert;coli-like-bacteria;colony-count-at-22-c;color-pt-co-unit;color-pt/co-scale;electrical-conductivity;enterococci;escherichia-coli-colilert;escherichia-coli;fluoride;iron;manganese;nitrate;nitrite;odour-dilution-level;oxidability;smell-ball-units;sodium;sulphate;taste-ball-units;taste-dilution-degree;turbidity-ntu;ph ;compliance
5.0;0.05;0.2;23.0;0.0;0.0;83.0;5.0;4.0;525.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.4;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;524.0;0.0;0.0;0.0;0.67;21.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;412.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;455.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;1.0;8.0;2.1;538.0;0.0;0.0;0.0;0.67;20.0;20.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.7;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;399.0;0.0;0.0;0.0;0.67;243.0;27.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;2.4;7.4;1
5.0;0.05;0.13;23.0;2.0;0.0;300.0;5.0;2.0;533.0;0.0;0.0;0.0;0.67;20.0;2.0;1.0;0.008;2.0;2.0;0.0;34.8;32.0;0.0;1.0;1.0;7.9;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;328.0;0.0;0.0;0.0;0.67;20.0;18.0;1.0;0.008;1.0;1.3;0.0;107.0;1.3;0.0;1.0;1.0;7.7;0
10.0;0.05;0.3;2.1;0.0;0.0;0.0;3.5;0.0;476.0;0.0;0.0;0.0;1.0;20.0;10.0;1.0;0.002;1.0;1.4;0.0;15.0;5.7;0.0;1.0;1.0;7.9;0
5.0;0.05;0.2;23.0;0.0;0.0;194.0;5.0;2.0;538.0;0.0;0.0;0.0;0.67;71.0;57.4;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;2.4;7.9;1
5.0;0.05;0.2;11.0;0.0;0.0;3.0;5.0;5.0;596.0;0.0;0.0;0.0;0.15;26.0;3.0;9.9;0.01;2.0;2.2;0.0;6.5;28.0;0.0;2.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;12.9;891.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.43;7.66;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;2.0;747.0;0.0;0.0;0.0;0.72;20.0;5.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.9;0
5.0;0.08;0.2;23.0;0.0;0.0;5.0;5.0;5.9;979.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.8;0
1.0;0.08;0.334;71.5;0.0;0.0;32.0;2.0;2.1;650.0;0.0;0.0;0.0;1.09;160.0;28.0;1.2;0.006;1.0;0.56;0.0;54.0;12.0;0.0;1.0;0.89;8.0;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;416.0;0.0;0.0;0.0;1.4;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;63.0;5.0;10.0;454.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.08;0.1;71.0;0.0;0.0;3.0;5.0;14.0;757.0;0.0;0.0;0.0;0.37;151.0;2.6;0.5;0.01;2.0;0.8;0.0;32.1;41.0;0.0;2.0;9.5;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;49.0;5.0;2.0;428.0;0.0;0.0;0.0;0.67;55.0;49.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;8.1;0
5.0;0.05;0.2;33.0;4.0;0.0;300.0;5.0;8.0;407.0;0.0;0.0;0.0;0.67;136.0;8.0;4.2;0.008;2.0;3.6;0.0;7.5;20.0;0.0;1.0;1.4;8.24;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;4.0;456.0;0.0;0.0;0.0;0.67;57.0;5.0;1.0;0.008;2.0;1.4;0.0;38.0;10.0;0.0;2.0;1.0;8.1;0
5.0;0.05;0.2;23.0;0.0;0.0;3.0;5.0;3.6;577.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.94;0
5.0;1.1;0.2;196.0;22.0;0.0;300.0;5.0;5.0;856.0;0.0;0.0;0.0;0.67;195.0;1041.0;1.0;0.008;8.0;1.3;0.0;34.8;10.0;0.0;8.0;1.9;8.1;1
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;2.1;533.0;0.0;0.0;0.0;0.67;35.0;5.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.02;0.2;23.0;0.0;0.0;5.0;5.0;5.0;532.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;8.2;0
5.0;0.05;0.2;23.0;0.0;0.0;6.0;5.0;4.0;596.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.7;0
5.0;0.05;0.2;23.0;0.0;0.0;13.0;5.0;2.0;385.0;0.0;0.0;0.0;1.2;20.0;5.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;8.0;0
5.0;0.05;1.0;23.0;0.0;0.0;12.0;5.0;3.0;673.0;0.0;0.0;0.0;1.05;23.0;10.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;2.0;1.0;0.5;8.04;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;441.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
5.0;0.13;0.2;23.0;0.0;0.0;26.0;5.0;6.0;626.0;0.0;0.0;0.0;0.67;120.0;29.0;1.0;0.008;2.0;4.0;1.0;34.8;10.0;1.0;2.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;8.0;5.0;3.0;623.0;0.0;0.0;0.0;0.67;130.0;37.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.51;0
5.0;0.23;0.2;23.0;0.0;0.0;18.0;5.0;11.3;149.0;0.0;0.0;0.0;0.67;131.0;17.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;2.2;8.2;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;540.0;0.0;0.0;0.0;0.67;64.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
10.0;0.05;0.2;45.0;0.0;0.0;9.0;5.0;0.0;796.0;0.0;0.0;0.0;0.4;52.0;10.0;1.0;0.002;1.0;1.2;0.0;29.0;105.0;0.0;1.0;1.0;7.8;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;582.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;0.0;457.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;493.0;0.0;0.0;0.0;0.67;34.0;32.0;1.0;0.008;1.0;2.6;0.0;5.7;1.0;0.0;1.0;1.0;7.2;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;660.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;14.0;1.0;0.0;1.0;1.0;7.2;0
5.0;0.08;0.031;10.5;0.0;0.0;67.0;5.0;15.0;559.0;0.0;0.0;0.0;0.63;477.0;30.0;1.0;0.008;1.0;2.18;0.0;7.7;14.3;0.0;1.0;2.65;7.41;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;347.0;0.0;0.0;0.0;0.67;608.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;6.4;7.5;1
5.0;0.05;0.2;23.0;0.0;0.0;43.0;5.0;3.0;916.0;0.0;0.0;0.0;1.3;21.0;10.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.49;0
5.0;0.18;0.2;23.0;0.0;0.0;0.0;5.0;15.0;259.0;0.0;0.0;0.0;0.67;340.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.4;8.1;1
5.0;0.09;0.026;23.0;0.0;0.0;300.0;5.0;3.0;716.0;0.0;0.0;0.0;0.43;80.0;29.0;0.22;0.035;1.0;1.04;1.0;25.0;47.0;1.0;1.0;0.5;7.66;0
5.0;0.21;0.2;43.0;16.0;0.0;0.0;5.0;4.0;379.0;0.0;0.0;0.0;0.73;200.0;136.8;0.5;0.01;4.0;0.8;0.0;36.2;9.0;0.0;4.0;1.0;8.0;1
10.0;0.05;0.1;1.1;0.0;0.0;0.0;5.0;0.0;405.0;0.0;0.0;0.0;0.3;20.0;10.0;1.0;0.002;1.0;0.9;0.0;108.0;3.1;0.0;1.0;1.1;7.5;0
5.0;0.08;0.2;23.0;0.0;0.0;3.0;5.0;8.6;669.0;0.0;0.0;0.0;0.67;49.8;30.0;1.0;0.008;3.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.33;0
5.0;1.2;0.2;136.0;0.0;0.0;300.0;5.0;13.0;806.0;0.0;0.0;0.0;0.69;40.0;5.0;2.7;0.227;2.0;4.8;0.0;73.7;3.0;0.0;2.0;1.0;7.9;1
5.0;0.05;0.1;23.0;0.0;0.0;46.0;5.0;0.0;354.0;0.0;0.0;0.0;0.45;20.0;175.0;1.0;0.008;1.0;2.2;0.0;6.2;12.0;0.0;1.0;1.0;7.3;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;498.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.05;0.998;23.0;0.0;0.0;10.0;5.0;3.0;324.0;0.0;0.0;0.0;0.84;42.0;10.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.94;0
5.0;0.08;0.2;226.0;0.0;0.0;4.0;5.0;7.8;1170.0;0.0;0.0;0.0;0.45;74.0;30.0;1.0;0.004;1.0;1.66;0.0;126.1;13.8;0.0;1.0;0.5;7.91;0
10.0;0.05;0.1;18.0;0.0;0.0;16.0;5.0;0.0;390.0;0.0;0.0;0.0;0.2;20.0;10.0;35.0;0.003;1.0;1.3;0.0;6.8;25.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;313.0;0.0;0.0;0.0;0.67;20.0;90.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;1
5.0;0.05;0.1;58.0;0.0;0.0;300.0;5.0;4.0;821.0;0.0;0.0;0.0;0.73;100.0;20.0;0.2;0.003;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;6.99;0
5.0;0.09;0.2;23.0;0.0;0.0;3.0;4.5;2.1;421.0;0.0;0.0;0.0;0.67;141.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.7;7.9;0
5.0;0.05;0.2;23.0;2.0;0.0;142.0;5.0;7.0;465.0;0.0;0.0;0.0;0.67;144.0;32.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;8.2;1
5.0;0.14;0.2;23.0;0.0;0.0;5.0;5.0;2.0;495.0;0.0;0.0;0.0;1.2;20.0;5.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;8.1;0
5.0;0.05;0.2;23.0;0.0;0.0;43.0;5.0;0.0;459.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;2.1;2.1;481.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.9;7.7;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;497.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;2.9;0.0;128.0;19.0;0.0;1.0;1.0;7.1;0
5.0;0.5;1.0;30.0;0.0;0.0;27.0;5.0;3.0;635.0;0.0;0.0;0.0;1.5;170.0;20.0;0.2;0.017;1.0;1.12;2.0;77.0;2.0;2.0;1.0;0.5;7.73;0
5.0;0.25;0.2;23.0;0.0;0.0;0.0;5.0;2.1;1230.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;1.0;1.0;1.0;8.1;0
5.0;0.05;0.2;23.0;0.0;0.0;300.0;5.0;4.0;962.0;0.0;0.0;0.0;0.67;42.0;796.7;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.7;1
5.0;0.05;0.76;58.0;0.0;0.0;5.0;5.0;2.0;503.0;0.0;0.0;0.0;1.3;28.3;2.0;0.61;0.01;2.0;1.5;0.0;71.3;3.0;0.0;2.0;1.0;8.1;0
5.0;0.05;0.2;23.0;0.0;0.0;61.0;5.0;0.0;466.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;567.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;3.3;0.2;9.0;0.0;0.0;300.0;5.0;15.0;697.0;0.0;0.0;0.0;1.49;170.0;2.0;0.5;0.01;4.0;4.5;0.0;38.9;3.0;0.0;4.0;1.0;7.9;1
10.0;0.11;0.1;20.0;0.0;44.0;50.0;5.9;0.0;655.0;0.0;0.0;0.0;0.2;53.0;20.0;47.0;0.002;1.0;1.0;0.0;7.3;34.0;0.0;1.0;1.2;7.7;1
5.0;0.05;0.2;348.0;0.0;0.0;5.0;5.0;19.0;1693.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.1;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;455.0;0.0;0.0;0.0;0.67;20.0;25.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.8;0
5.0;0.5;0.2;23.0;0.0;0.0;0.0;5.0;2.1;503.0;0.0;0.0;0.0;0.67;199.0;10.0;1.1;0.006;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.56;0
5.0;0.05;0.2;23.0;0.0;0.0;20.0;5.0;6.0;627.0;0.0;0.0;0.0;0.67;20.0;5.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.9;0
5.0;0.08;0.2;23.0;0.0;0.0;5.0;5.0;8.5;788.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;21.0;2.0;2.1;669.0;0.0;0.0;0.0;0.67;130.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.18;8.2;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;4.0;712.0;0.0;0.0;0.0;0.67;18.0;10.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.4;0
5.0;0.05;0.009;12.0;2.0;0.0;28.0;5.0;5.0;669.0;0.0;0.0;0.0;0.15;80.0;2.0;4.4;0.01;4.0;2.2;0.0;4.5;57.0;0.0;4.0;3.1;7.6;1
5.0;0.05;0.2;23.0;0.0;0.0;6.0;5.0;0.0;473.0;0.0;0.0;0.0;0.67;29.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;492.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.24;0.556;42.0;0.0;0.0;5.0;5.0;2.0;446.0;0.0;0.0;0.0;0.81;165.0;19.0;0.45;0.01;4.0;0.64;0.0;49.3;7.0;0.0;4.0;1.0;7.9;0
5.0;0.05;0.2;23.0;0.0;0.0;14.0;5.0;15.0;473.0;0.0;0.0;0.0;0.46;25.0;5.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.7;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;276.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.23;0.188;10.0;0.0;0.0;227.0;5.0;9.0;634.0;0.0;0.0;0.0;0.92;155.0;17.2;3.4;0.059;4.0;2.5;0.0;37.0;15.0;0.0;4.0;1.1;7.7;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;596.0;0.0;0.0;0.0;0.67;20.0;15.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;413.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.05;1.82;106.0;0.0;0.0;3.0;5.0;2.9;692.0;0.0;0.0;0.0;1.6;106.0;2.0;0.5;0.01;1.0;1.3;0.0;102.1;30.0;0.0;1.0;1.0;8.47;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;737.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
5.0;0.08;0.2;23.0;0.0;0.0;5.0;5.0;8.0;548.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.5;8.01;0
5.0;0.28;0.653;56.0;0.0;0.0;0.0;5.0;2.0;491.0;0.0;0.0;0.0;0.67;18.0;30.3;0.45;0.01;2.0;1.2;0.0;57.9;3.0;0.0;2.0;1.0;7.8;0
40.0;0.177;0.02;37.5;0.0;0.0;49.0;5.0;13.3;386.0;0.0;0.0;0.0;0.15;128.0;30.0;1.39;0.384;2.0;3.2;1.0;13.4;23.9;1.0;1.0;1.05;7.54;0
5.0;0.11;0.2;177.0;0.0;0.0;3.0;5.0;7.7;885.0;0.0;0.0;0.0;0.42;531.0;81.3;1.0;0.008;1.0;1.92;0.0;34.8;2.8;0.0;1.0;2.35;8.18;1
5.0;0.354;0.2;23.0;0.0;0.0;57.0;5.0;12.0;640.0;0.0;0.0;0.0;0.67;192.0;26.0;1.7;0.017;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.9;8.13;0
5.0;0.05;0.2;23.0;0.0;0.0;5.0;5.0;0.0;581.0;0.0;0.0;0.0;0.67;88.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.6;0
5.0;0.05;0.072;107.0;0.0;0.0;32.0;5.0;4.0;650.0;0.0;0.0;0.0;0.61;99.0;5.0;0.45;0.01;2.0;0.8;0.0;53.5;9.0;0.0;2.0;1.0;8.0;0
10.0;0.05;0.2;4.7;0.0;0.0;22.0;5.0;0.0;357.0;0.0;0.0;0.0;0.67;640.0;10.0;1.0;0.008;1.0;2.6;0.0;4.5;4.5;0.0;1.0;8.3;7.5;1
5.0;0.13;0.2;23.0;0.0;0.0;300.0;5.0;14.0;228.0;0.0;0.0;0.0;0.67;120.0;5.0;1.0;0.008;8.0;1.3;0.0;34.8;10.0;0.0;8.0;1.0;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;12.0;5.0;0.0;267.0;0.0;0.0;0.0;0.67;26.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
10.0;0.05;0.1;1.0;0.0;4.0;0.0;5.0;0.0;315.0;0.0;0.0;0.0;0.3;20.0;10.0;1.0;0.002;1.0;1.2;0.0;2.8;2.0;0.0;1.0;1.0;7.4;1
5.0;0.12;0.2;23.0;0.0;70.0;4.0;3.6;2.1;599.0;0.0;0.0;0.0;0.36;513.0;25.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;4.2;7.5;1
5.0;0.05;0.2;23.0;0.0;0.0;5.0;1.5;2.1;487.0;0.0;0.0;0.0;0.67;29.0;20.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.2;7.6;0
5.0;0.24;0.2;23.0;0.0;0.0;300.0;5.0;0.0;462.0;0.0;0.0;0.0;0.67;43.0;16.0;1.0;0.008;1.0;2.6;0.0;85.0;1.0;0.0;1.0;1.0;7.5;0
5.0;0.05;0.2;23.0;0.0;0.0;15.0;2.0;2.1;448.0;0.0;0.0;0.0;1.2;100.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.18;7.7;0
5.0;0.05;0.2;23.0;0.0;0.0;51.0;5.0;0.0;573.0;0.0;0.0;0.0;0.67;20.0;30.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;530.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
5.0;0.1;0.2;225.0;0.0;0.0;87.0;5.0;10.2;1018.0;0.0;0.0;0.0;0.84;198.4;30.0;1.0;0.008;1.0;1.02;0.0;107.9;2.8;0.0;1.0;1.73;8.13;0
5.0;0.21;0.1;81.9;0.0;0.0;89.0;5.0;10.6;757.0;0.0;0.0;0.0;0.58;59.2;30.0;1.0;0.004;5.0;2.26;0.0;50.4;2.8;0.0;5.0;1.89;7.8;0
5.0;0.05;0.2;23.0;0.0;0.0;6.0;5.0;0.0;591.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;0.0;573.0;0.0;0.0;0.0;0.67;91.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;0.0;549.0;0.0;0.0;0.0;0.67;65.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.0;0
5.0;0.05;0.2;23.0;0.0;0.0;41.0;5.0;5.0;664.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;2.0;1.3;0.0;34.8;10.0;0.0;2.0;1.0;7.7;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;477.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.4;0
5.0;0.08;0.2;23.0;0.0;0.0;0.0;5.0;8.8;791.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.95;7.12;0
5.0;0.05;0.2;31.0;0.0;0.0;9.0;5.0;5.0;350.0;3.0;0.0;0.0;0.7;29.0;50.0;0.66;0.01;4.0;1.1;0.0;31.1;19.0;0.0;4.0;1.0;8.1;1
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;652.0;0.0;0.0;0.0;0.67;22.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.3;0
5.0;0.05;0.255;5.4;0.0;0.0;49.0;5.0;14.0;799.0;0.0;0.0;0.0;0.41;10.0;38.0;0.2;0.003;1.0;3.92;1.0;34.8;10.0;2.0;1.0;0.5;7.29;0
5.0;0.52;0.2;139.0;0.0;0.0;4.0;5.0;4.0;736.0;0.0;0.0;0.0;0.45;200.0;50.0;0.5;0.01;4.0;2.2;0.0;44.9;10.0;0.0;1.0;1.0;8.1;1
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;2.1;391.0;0.0;0.0;0.0;0.67;58.0;35.3;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.92;0
5.0;0.08;0.2;23.0;0.0;0.0;5.0;5.0;6.6;615.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.97;7.56;0
5.0;0.05;0.2;23.0;0.0;0.0;0.0;5.0;0.0;603.0;0.0;0.0;0.0;0.67;20.0;11.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
5.0;0.17;0.016;4.0;0.0;0.0;5.0;5.0;12.4;180.4;0.0;0.0;0.0;0.37;544.0;30.0;1.0;0.013;1.0;1.7;0.0;5.8;2.8;0.0;1.0;1.2;7.78;1
5.0;0.08;0.2;23.0;0.0;0.0;5.0;5.0;7.4;557.0;0.0;0.0;0.0;0.67;42.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;0.73;7.39;0
5.0;0.05;0.2;23.0;0.0;0.0;26.0;5.0;0.0;429.0;0.0;0.0;0.0;0.67;111.0;42.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.3;7.4;0
5.0;0.19;0.648;67.0;0.0;0.0;60.0;5.0;2.0;644.0;0.0;0.0;0.0;0.76;19.0;2.0;0.45;0.01;2.0;1.4;0.0;61.3;3.0;0.0;2.0;1.0;8.0;0
10.0;0.05;0.1;1.4;0.0;0.0;6.0;5.0;0.0;441.0;0.0;0.0;0.0;0.1;20.0;10.0;1.2;0.002;1.0;1.0;0.0;2.6;2.0;0.0;1.0;1.0;7.6;0
5.0;0.05;0.2;23.0;0.0;0.0;3.0;5.0;3.0;1013.0;0.0;0.0;0.0;0.67;31.0;10.0;1.0;0.008;1.0;1.3;1.0;34.8;10.0;1.0;1.0;0.5;7.28;0
5.0;0.05;0.2;23.0;0.0;0.0;4.0;5.0;0.0;504.0;0.0;0.0;0.0;0.67;20.0;10.0;1.0;0.008;1.0;1.3;0.0;34.8;10.0;0.0;1.0;1.0;7.2;0
